ID,Время создания,Время изменения,Ваш пол,Сколько вам лет?,"Укажите тип населённого пункта, в котором вы проживаете.",Источник ответов,Кого бы вы НЕ хотели видеть своим соседом? / Наркозависимого,Кого бы вы НЕ хотели видеть своим соседом? / Человека другой расы,Кого бы вы НЕ хотели видеть своим соседом? / Гомосексуала,Кого бы вы НЕ хотели видеть своим соседом? / Иммигранта,Кого бы вы НЕ хотели видеть своим соседом? / Человека другой религии,Кого бы вы НЕ хотели видеть своим соседом? / Не против любого из перечисленных,"Согласны ли вы с утверждением: В целом, из мужчин получаются более хорошие политические лидеры, чем из женщин?","Согласны ли вы с утверждением: Гомосексуальные пары такие же хорошие родители, как и другие пары?",Согласны ли вы с утверждением: Религия играет важную роль в моей жизни.,Могли бы вы посетить несанкционированный политический митинг?,Доверяете ли вы Правительству?,Доверяете ли вы полиции?,"Согласны ли вы с утверждением: Среди политических лидеров женщины более компетентны, чем мужчины",Одобряете ли вы деятельность Владимира Путина?,"По вашему мнению, как часто в вашей стране фальсифицируют выборы?","По вашему мнению, какой должна быть иммиграционная политика?",Доверяете ли вы движениям за женские права?,"Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Для мужчины оправдано ударить свою жену","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Гомосексуализм - это норма","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Проституция может быть оправдана","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Аборт может быть оправдан","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Родители могут ударить своего ребёнка","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Секс до брака - это норма","""Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен)"""" / Религия НЕ играет важную роль в моей жизни","""Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен)"""" / Мужчины лучше справляются с ответственными должностями","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Самоубийство может быть оправдано","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Эвтаназия может быть оправдана","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Случайные половые связи могут быть оправданы","За какую партию вы бы проголосовали, если бы выборы были бы завтра?"
1046430272,2022-01-07 08:47:22,2022-01-07 08:47:22,Мужской,более 50,средний город (50-100 тыс. жителей),male_50,Наркозависимого,,Гомосексуала,,,,Скорее не согласен,Полностью не согласен,Скорее не согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее согласен,Затрудняюсь ответить,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,1.0,7.0,8.0,2.0,10.0,8.0,8.0,5.0,5.0,7.0,Родина
1046424167,2022-01-07 08:35:58,2022-01-07 08:35:58,Мужской,более 50,средний город (50-100 тыс. жителей),male_50,Наркозависимого,,,,,,Полностью согласен,Полностью не согласен,Скорее не согласен,Никогда бы не посетил,Скорее не доверяю,Скорее не доверяю,Абсолютно не согласен,Одобряю,Затрудняюсь ответить,Запретить приезжать сюда из других стран,Затрудняюсь ответить,1.0,1.0,6.0,2.0,6.0,6.0,8.0,9.0,2.0,1.0,8.0,Единая Россия
1046418031,2022-01-07 08:24:23,2022-01-07 08:24:23,Мужской,более 50,крупный город (свыше 500 тыс. жителей),male_50,Наркозависимого,Человека другой расы,Гомосексуала,Иммигранта,Человека другой религии,,Скорее согласен,Полностью не согласен,Абсолютно не согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Совсем не часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,2.0,2.0,2.0,3.0,4.0,4.0,8.0,8.0,4.0,6.0,5.0,Единая Россия
1046416865,2022-01-07 08:22:09,2022-01-07 08:22:09,Мужской,более 50,крупный город (свыше 500 тыс. жителей),male_50,,,,,Человека другой религии,,Скорее не согласен,Полностью не согласен,Абсолютно не согласен,Мог бы посетить,Полностью не доверяю,Полностью не доверяю,Скорее не согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,9.0,9.0,3.0,6.0,10.0,10.0,5.0,1.0,3.0,10.0,КПРФ
1046407473,2022-01-07 08:03:02,2022-01-07 08:03:02,Мужской,более 50,крупный город (свыше 500 тыс. жителей),male_50,Наркозависимого,,,,,,Скорее не согласен,Полностью не согласен,Абсолютно не согласен,Мог бы посетить,Скорее не доверяю,Скорее не доверяю,Скорее согласен,Одобряю,Скорее часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Затрудняюсь ответить,1.0,1.0,1.0,2.0,1.0,1.0,10.0,6.0,2.0,2.0,1.0,Партия пенсионеров
1046400795,2022-01-07 07:49:31,2022-01-07 07:49:31,Мужской,более 50,сельский населённый пункт,male_50,Наркозависимого,,Гомосексуала,,,,Полностью согласен,Полностью не согласен,Абсолютно не согласен,Мог бы посетить,Скорее не доверяю,Скорее не доверяю,Скорее не согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,1.0,3.0,5.0,3.0,8.0,9.0,5.0,1.0,5.0,3.0,Зелёные
1046379278,2022-01-07 06:59:24,2022-01-07 06:59:24,Мужской,более 50,сельский населённый пункт,male_50,,,Гомосексуала,,,,Скорее согласен,Полностью не согласен,Абсолютно не согласен,Никогда бы не посетил,Затрудняюсь ответить,Скорее не доверяю,Скорее не согласен,Одобряю,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно не доверяю,1.0,1.0,3.0,3.0,1.0,10.0,10.0,7.0,1.0,3.0,10.0,Справедливая Россия - За Правду
1046369615,2022-01-07 06:28:48,2022-01-07 06:28:48,Мужской,более 50,крупный город (свыше 500 тыс. жителей),male_50,Наркозависимого,,,,,,Скорее согласен,Затрудняюсь ответить,Затрудняюсь ответить,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее согласен,Одобряю,Очень часто,Мы должны пускать всех желающих,Абсолютно доверяю,1.0,1.0,5.0,6.0,1.0,10.0,6.0,7.0,1.0,7.0,7.0,Партия пенсионеров
1046365556,2022-01-07 06:13:48,2022-01-07 06:13:48,Мужской,более 50,посёлок городского типа,male_50,Наркозависимого,,Гомосексуала,,,,Скорее согласен,Полностью не согласен,Абсолютно не согласен,Мог бы посетить,Полностью не доверяю,Полностью не доверяю,Абсолютно не согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно не доверяю,5.0,1.0,1.0,9.0,6.0,4.0,10.0,9.0,5.0,6.0,5.0,КПРФ
1046356158,2022-01-07 05:34:54,2022-01-07 05:34:54,Мужской,более 50,сельский населённый пункт,male_50,Наркозависимого,,,,,,Скорее не согласен,Затрудняюсь ответить,Затрудняюсь ответить,Мог бы посетить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Не одобряю,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,5.0,5.0,10.0,10.0,10.0,10.0,5.0,5.0,1.0,10.0,10.0,Зелёные
1046354576,2022-01-07 05:27:21,2022-01-07 05:27:21,Мужской,более 50,крупный город (свыше 500 тыс. жителей),male_50,Наркозависимого,,,,,,Полностью не согласен,Затрудняюсь ответить,Абсолютно не согласен,Никогда бы не посетил,Полностью не доверяю,Скорее не доверяю,Затрудняюсь ответить,Не одобряю,Очень часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Абсолютно не доверяю,1.0,1.0,5.0,10.0,1.0,10.0,10.0,1.0,10.0,10.0,10.0,КПРФ
1046330903,2022-01-07 03:16:54,2022-01-07 03:16:54,Мужской,более 50,средний город (50-100 тыс. жителей),male_50,,,,,,Не против любого из перечисленных,Скорее не согласен,Скорее не согласен,Скорее не согласен,Мог бы посетить,Скорее доверяю,Скорее доверяю,Скорее согласен,Одобряю,Скорее часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее доверяю,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,9.0,10.0,10.0,Партия пенсионеров
1046319809,2022-01-07 02:16:24,2022-01-07 02:16:24,Мужской,более 50,крупный город (свыше 500 тыс. жителей),male_50,Наркозависимого,,,,,,Скорее не согласен,Полностью не согласен,Абсолютно не согласен,Затрудняюсь ответить,Скорее не доверяю,Скорее доверяю,Абсолютно не согласен,Затрудняюсь ответить,Совсем не часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,1.0,1.0,10.0,5.0,5.0,2.0,1.0,2.0,1.0,1.0,ЛДПР
