ID,Время создания,Время изменения,Ваш пол,Сколько вам лет?,"Укажите тип населённого пункта, в котором вы проживаете.",Источник ответов,Кого бы вы НЕ хотели видеть своим соседом? / Наркозависимого,Кого бы вы НЕ хотели видеть своим соседом? / Человека другой расы,Кого бы вы НЕ хотели видеть своим соседом? / Гомосексуала,Кого бы вы НЕ хотели видеть своим соседом? / Иммигранта,Кого бы вы НЕ хотели видеть своим соседом? / Человека другой религии,Кого бы вы НЕ хотели видеть своим соседом? / Не против любого из перечисленных,"Согласны ли вы с утверждением: В целом, из мужчин получаются более хорошие политические лидеры, чем из женщин?","Согласны ли вы с утверждением: Гомосексуальные пары такие же хорошие родители, как и другие пары?",Согласны ли вы с утверждением: Религия играет важную роль в моей жизни.,Могли бы вы посетить несанкционированный политический митинг?,Доверяете ли вы Правительству?,Доверяете ли вы полиции?,"Согласны ли вы с утверждением: Среди политических лидеров женщины более компетентны, чем мужчины",Одобряете ли вы деятельность Владимира Путина?,"По вашему мнению, как часто в вашей стране фальсифицируют выборы?","По вашему мнению, какой должна быть иммиграционная политика?",Доверяете ли вы движениям за женские права?,"Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Для мужчины оправдано ударить свою жену","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Гомосексуализм - это норма","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Проституция может быть оправдана","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Аборт может быть оправдан","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Родители могут ударить своего ребёнка","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Секс до брака - это норма","""Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен)"""" / Религия НЕ играет важную роль в моей жизни","""Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен)"""" / Мужчины лучше справляются с ответственными должностями","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Самоубийство может быть оправдано","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Эвтаназия может быть оправдана","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Случайные половые связи могут быть оправданы","За какую партию вы бы проголосовали, если бы выборы были бы завтра?",failed_sexism_check,failed_religion_check,invalid_age,invalid_sex,failed_control,Q18: Neighbors: Drug addicts,Q19: Neighbors: People of a different race,Q22: Neighbors: Homosexuals,Q21: Neighbors: Immigrants/foreign workers,Q23: Neighbors: People of a different religion,Q29: Men make better political leaders than women do,Q36: Homosexual couples are as good parents as other couples,Q212: Political action: Joining unofficial strikes,Q71: Confidence: The Government,Q69: Confidence: The Police,Q80: Confidence: The Women´s Movement,Q227: How often in country´s elections: Voters are bribed,Q130: Immigration policy preference,Q189: Justifiable: For a man to beat his wife,Q182: Justifiable: Homosexuality,Q183: Justifiable: Prostitution,Q184: Justifiable: Abortion,Q190: Justifiable: Parents beating children,Q186: Justifiable: Sex before marriage,Q187: Justifiable: Suicide,Q188: Justifiable: Euthanasia,Q193: Justifiable: Having casual sex
1067822548,2022-01-22 23:46:36,2022-01-22 23:46:36,Женский,до 29,крупный город (свыше 500 тыс. жителей),female_29,Наркозависимого,,,,,,Полностью не согласен,Полностью согласен,Скорее согласен,Мог бы посетить,Скорее не доверяю,Скорее не доверяю,Абсолютно не согласен,Не одобряю,Скорее часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее доверяю,1.0,8.0,5.0,10.0,1.0,5.0,4.0,1.0,5.0,10.0,5.0,КПРФ,True,False,False,False,True,1,1,1,1,1,4,1,2,3,3,2,2,2,1.0,8.0,5.0,10.0,1.0,5.0,5.0,10.0,5.0
1067803216,2022-01-22 23:24:17,2022-01-22 23:24:17,Женский,до 29,малый город (до 50 тыс. жителей),female_29,,,,,,Не против любого из перечисленных,Полностью не согласен,Полностью согласен,Абсолютно не согласен,Затрудняюсь ответить,Скорее не доверяю,Скорее не доверяю,Скорее не согласен,Затрудняюсь ответить,Не очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,8.0,4.0,10.0,3.0,10.0,10.0,1.0,1.0,10.0,7.0,Единая Россия,False,False,False,False,False,1,1,1,1,1,4,1,-1,3,3,2,3,3,1.0,8.0,4.0,10.0,3.0,10.0,1.0,10.0,7.0
1067789493,2022-01-22 23:09:49,2022-01-22 23:09:49,Женский,до 29,средний город (50-100 тыс. жителей),female_29,Наркозависимого,,Гомосексуала,,,,Скорее согласен,Полностью не согласен,Скорее согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее согласен,Одобряю,Совсем не часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее доверяю,1.0,1.0,1.0,7.0,5.0,5.0,3.0,5.0,3.0,1.0,1.0,Единая Россия,False,False,False,False,False,1,1,1,1,1,2,5,3,2,2,2,4,2,1.0,1.0,1.0,7.0,5.0,5.0,3.0,1.0,1.0
1067777920,2022-01-22 22:58:28,2022-01-22 22:58:28,Женский,до 29,средний город (50-100 тыс. жителей),female_29,Наркозависимого,,,,,,Полностью не согласен,Полностью согласен,Скорее не согласен,Затрудняюсь ответить,Скорее не доверяю,Скорее не доверяю,Скорее согласен,Затрудняюсь ответить,Скорее часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее доверяю,1.0,10.0,5.0,8.0,4.0,6.0,7.0,2.0,6.0,10.0,7.0,КПРФ,False,False,False,False,False,1,1,1,1,1,4,1,-1,3,3,2,2,2,1.0,10.0,5.0,8.0,4.0,6.0,6.0,10.0,7.0
1067767681,2022-01-22 22:48:23,2022-01-22 22:48:23,Женский,до 29,крупный город (свыше 500 тыс. жителей),female_29,Наркозависимого,,,,,,Полностью не согласен,Полностью согласен,Скорее не согласен,Затрудняюсь ответить,Скорее не доверяю,Затрудняюсь ответить,Абсолютно не согласен,Не одобряю,Скорее часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее доверяю,1.0,10.0,5.0,10.0,1.0,10.0,5.0,1.0,5.0,5.0,5.0,Партия пенсионеров,True,False,False,False,True,1,1,1,1,1,4,1,-1,3,-1,2,2,2,1.0,10.0,5.0,10.0,1.0,10.0,5.0,5.0,5.0
1067765077,2022-01-22 22:46:00,2022-01-22 22:46:00,Женский,до 29,средний город (50-100 тыс. жителей),female_29,Наркозависимого,,,,,,Скорее не согласен,Полностью согласен,Скорее не согласен,Никогда бы не посетил,Скорее не доверяю,Скорее не доверяю,Затрудняюсь ответить,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Затрудняюсь ответить,1.0,9.0,7.0,7.0,8.0,9.0,10.0,1.0,9.0,10.0,3.0,Справедливая Россия - За Правду,True,False,False,False,True,1,1,1,1,1,3,1,3,3,3,-1,1,3,1.0,9.0,7.0,7.0,8.0,9.0,9.0,10.0,3.0
1067759153,2022-01-22 22:40:38,2022-01-22 22:40:38,Женский,до 29,средний город (50-100 тыс. жителей),female_29,Наркозависимого,,,,,,Скорее согласен,Полностью не согласен,Скорее согласен,Никогда бы не посетил,Скорее доверяю,Скорее не доверяю,Скорее не согласен,Одобряю,Очень часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее доверяю,1.0,1.0,3.0,10.0,1.0,10.0,3.0,3.0,1.0,8.0,1.0,КПРФ,False,False,False,False,False,1,1,1,1,1,2,5,3,2,3,2,1,2,1.0,1.0,3.0,10.0,1.0,10.0,1.0,8.0,1.0
1067758922,2022-01-22 22:40:25,2022-01-22 22:40:25,Женский,до 29,крупный город (свыше 500 тыс. жителей),female_29,Наркозависимого,,,,,,Полностью не согласен,Полностью согласен,Абсолютно не согласен,Мог бы посетить,Скорее не доверяю,Скорее доверяю,Абсолютно не согласен,Затрудняюсь ответить,Скорее часто,Мы должны пускать всех желающих,Абсолютно доверяю,1.0,10.0,10.0,10.0,5.0,10.0,10.0,1.0,10.0,10.0,10.0,Зелёные,True,False,False,False,True,1,1,1,1,1,4,1,2,3,2,1,2,1,1.0,10.0,10.0,10.0,5.0,10.0,10.0,10.0,10.0
1067755468,2022-01-22 22:37:25,2022-01-22 22:37:25,Мужской,30-49,крупный город (свыше 500 тыс. жителей),female_29,Наркозависимого,,,,,,Скорее согласен,Скорее согласен,Абсолютно не согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,1.0,6.0,10.0,6.0,10.0,10.0,10.0,1.0,10.0,6.0,ЛДПР,False,False,True,True,False,1,1,1,1,1,2,2,3,2,2,3,-1,3,1.0,1.0,6.0,10.0,6.0,10.0,1.0,10.0,6.0
1067750628,2022-01-22 22:33:06,2022-01-22 22:33:06,Женский,до 29,средний город (50-100 тыс. жителей),female_29,Наркозависимого,,,,,,Полностью согласен,"Ни согласен, ни несогласен",Скорее согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее не согласен,Затрудняюсь ответить,Затрудняюсь ответить,"Пускать всех желающих до тех пор, пока есть рабочие места",Затрудняюсь ответить,3.0,3.0,6.0,7.0,4.0,5.0,3.0,8.0,3.0,5.0,5.0,ЛДПР,False,False,False,False,False,1,1,1,1,1,1,3,3,2,2,-1,-1,2,3.0,3.0,6.0,7.0,4.0,5.0,3.0,5.0,5.0
1067736263,2022-01-22 22:20:59,2022-01-22 22:20:59,Женский,до 29,крупный город (свыше 500 тыс. жителей),female_29,Наркозависимого,,Гомосексуала,Иммигранта,,,Скорее согласен,Полностью не согласен,Затрудняюсь ответить,Затрудняюсь ответить,Скорее не доверяю,Скорее не доверяю,Скорее не согласен,Затрудняюсь ответить,Скорее часто,Затрудняюсь ответить,Скорее доверяю,2.0,1.0,4.0,7.0,2.0,8.0,5.0,6.0,4.0,8.0,6.0,Гражданская сила,False,False,False,False,False,1,1,1,1,1,2,5,-1,3,3,2,2,-1,2.0,1.0,4.0,7.0,2.0,8.0,4.0,8.0,6.0
1067733752,2022-01-22 22:18:46,2022-01-22 22:18:46,Женский,до 29,крупный город (свыше 500 тыс. жителей),female_29,Наркозависимого,,,,,,Полностью не согласен,Полностью согласен,Абсолютно не согласен,Мог бы посетить,Полностью не доверяю,Скорее не доверяю,Затрудняюсь ответить,Затрудняюсь ответить,Очень часто,Мы должны пускать всех желающих,Абсолютно доверяю,1.0,10.0,10.0,10.0,5.0,10.0,10.0,1.0,1.0,10.0,10.0,Справедливая Россия - За Правду,True,False,False,False,True,1,1,1,1,1,4,1,2,4,3,1,1,1,1.0,10.0,10.0,10.0,5.0,10.0,1.0,10.0,10.0
1067730582,2022-01-22 22:16:05,2022-01-22 22:16:05,Женский,30-49,посёлок городского типа,female_29,Наркозависимого,,,,,,Полностью не согласен,Полностью согласен,Абсолютно не согласен,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Абсолютно не согласен,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Скорее доверяю,1.0,10.0,1.0,10.0,1.0,10.0,10.0,1.0,2.0,5.0,5.0,Единая Россия,True,False,True,False,True,1,1,1,1,1,4,1,-1,-1,-1,2,-1,-1,1.0,10.0,1.0,10.0,1.0,10.0,2.0,5.0,5.0
1067730542,2022-01-22 22:16:03,2022-01-22 22:16:03,Женский,до 29,средний город (50-100 тыс. жителей),female_29,Наркозависимого,,,,,,Скорее не согласен,Скорее согласен,Скорее согласен,Мог бы посетить,Полностью не доверяю,Скорее не доверяю,Скорее не согласен,Не одобряю,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,9.0,5.0,4.0,3.0,7.0,7.0,6.0,7.0,5.0,4.0,7.0,Гражданская сила,False,False,False,False,False,1,1,1,1,1,3,2,2,4,3,2,2,3,9.0,5.0,4.0,3.0,7.0,7.0,5.0,4.0,7.0
1067729978,2022-01-22 22:15:36,2022-01-22 22:15:36,Женский,30-49,крупный город (свыше 500 тыс. жителей),female_29,,,,Иммигранта,,,Полностью не согласен,Скорее не согласен,Скорее согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Не очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,7.0,1.0,7.0,1.0,10.0,8.0,1.0,1.0,2.0,3.0,Единая Россия,False,False,True,False,False,1,1,1,1,1,4,4,3,2,2,2,3,3,1.0,7.0,1.0,7.0,1.0,10.0,1.0,2.0,3.0
1067729253,2022-01-22 22:15:02,2022-01-22 22:15:02,Женский,до 29,крупный город (свыше 500 тыс. жителей),female_29,Наркозависимого,,,,,,Полностью не согласен,Полностью согласен,Абсолютно не согласен,Мог бы посетить,Полностью не доверяю,Скорее не доверяю,Абсолютно не согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Затрудняюсь ответить,1.0,10.0,8.0,10.0,1.0,10.0,10.0,5.0,10.0,10.0,10.0,Яблоко,True,False,False,False,True,1,1,1,1,1,4,1,2,4,3,-1,1,3,1.0,10.0,8.0,10.0,1.0,10.0,10.0,10.0,10.0
1067708244,2022-01-22 21:58:18,2022-01-22 21:58:18,Женский,до 29,малый город (до 50 тыс. жителей),female_29,Наркозависимого,,,,,,Затрудняюсь ответить,Полностью согласен,Скорее не согласен,Затрудняюсь ответить,Затрудняюсь ответить,Скорее доверяю,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Скорее доверяю,1.0,10.0,5.0,10.0,2.0,10.0,6.0,4.0,1.0,1.0,10.0,Патриоты России,False,False,False,False,False,1,1,1,1,1,-1,1,-1,-1,2,2,-1,-1,1.0,10.0,5.0,10.0,2.0,10.0,1.0,1.0,10.0
1068360956,2022-01-23 13:06:21,2022-01-23 13:06:21,Женский,до 29,крупный город (свыше 500 тыс. жителей),female_29,Наркозависимого,,,,,,Скорее не согласен,Полностью согласен,Абсолютно не согласен,Мог бы посетить,Полностью не доверяю,Скорее не доверяю,Скорее согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно доверяю,1.0,10.0,5.0,10.0,1.0,10.0,10.0,2.0,9.0,6.0,3.0,ЛДПР,False,False,False,False,False,1,1,1,1,1,3,1,2,4,3,1,1,3,1.0,10.0,5.0,10.0,1.0,10.0,9.0,6.0,3.0
